"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8"
"59" 0.6458788299351 0.604702604672639 0.779170557798352 0.95140658528544 0.10729161996278 0.432690682180692 0.235318733379245 0.373830660828389
"60" 0.204831722279778 0.599432133487426 0.424112515844172 0.975820131629007 0.789975045016035 0.0640649124688935 0.699240132409614 0.300135427969508
"61" 0.638387821818469 0.953965087683173 0.374463614396518 0.441908990149386 0.203851806640159 0.115208796225488 0.563760791905224 0.84639131691074
"62" 0.469544641964603 0.601823742472334 0.911574215337168 0.217966054624412 0.628939995774999 0.103310364065692 0.775266320793889 0.353208910208195
"63" 0.798078761203215 0.976816699025221 0.451784785749624 0.0156448599009309 0.62875202743453 0.512917901418405 0.32269749083207 0.159399019903503
"64" 0.131409250665456 0.735480481234845 0.392869191127829 0.603757620265242 0.990909370360896 0.105783807928674 0.259850068046944 0.8642758691567
"65" 0.387547321239254 0.213069608813385 0.116576144238934 0.33576982372324 0.984904039883986 0.800114306795876 0.528616350609809 0.680447048303904
"66" 0.260656686528819 0.89836992759956 0.186981222650502 0.80831491650315 0.522061859170208 0.449991044471972 0.690939242718741 0.121012102434179
"67" 0.566840752260759 0.455111508665141 0.897127309028292 0.353038122091675 0.232627138029784 0.866149850771762 0.0783875813649502 0.626101499336073
"68" 0.22135760114179 0.350922755838837 0.7919698311307 0.643101219378877 0.52868196417694 0.458441076509189 0.893652846047189 0.0775106498040259
"69" 0.885163644066779 0.0879869271884672 0.594127541640773 0.383185612794477 0.872408596595051 0.135035348910606 0.736359556613024 0.372666724899318
"70" 0.677399969485123 0.966421275079483 0.0137178788136225 0.41109726173454 0.868804469471797 0.298422919266159 0.24869517039042 0.542211874533677
"71" 0.373490342521109 0.596984493400669 0.926646953128511 0.691807162860641 0.0643216157914139 0.131845899188193 0.442992747586686 0.832806843536673
"72" 0.532834881945746 0.456501626729732 0.248088842839934 0.832830694474978 0.0906445535947569 0.744980975461658 0.915434591122903 0.335295439348556
"73" 0.0718612519267481 0.558466374408454 0.744494178710738 0.130042294156738 0.407836069411132 0.990703785209917 0.845437425363343 0.313161739497446
"74" 0.264609255449614 0.773009584081592 0.174111065338366 0.925444924563635 0.642125242127804 0.606063553423155 0.0731972952198703 0.443969968124293
"75" 0.77070867762086 0.00565176634700038 0.503508422116283 0.160643833369249 0.71204121390474 0.890322431048844 0.261267531226622 0.400097432604525
"76" 0.675608520163223 0.21636254695477 0.505181755055673 0.377601302432595 0.0635158532531932 0.970457919262117 0.356201979331672 0.751106890558731
"77" 0.324407324573258 0.143556807917776 0.83462287808652 0.05097142100567 0.528508677147329 0.962716897047358 0.416190573450876 0.677576979913283
"78" 0.396832138852915 0.766985813679639 0.748863803513814 0.0331732750346418 0.167734924907563 0.582237671304028 0.921214735048125 0.346848715009401
"79" 0.169823007425293 0.359609438746702 0.386962696793489 0.976062016037758 0.642483340023318 0.101851926010568 0.783535578841111 0.563680254970677
"80" 0.0640432855580002 0.855349054880207 0.550929356075358 0.224237270624144 0.363339641131461 0.928131410706555 0.7493465692678 0.486237350211013
"81" 0.186901866458356 0.374338830559282 0.930944706458831 0.0568020669743419 0.826501639501657 0.661305356305093 0.538718931988114 0.466395922703668
"82" 0.278432814375265 0.488574415969197 0.00878218785510398 0.941052092442987 0.693018481950276 0.793629861756926 0.555085422645789 0.18921484411112
"83" 0.264242321805796 0.810516078054206 0.579692549828906 0.938747881009476 0.72230764629785 0.465977224957896 0.0120369709911756 0.199852995254332
"84" 0.268003300909186 0.755710246565286 0.62989203480538 0.534754128661007 0.409151075175032 0.914314896072028 0.193379547825316 0.0975512028671801
"85" 0.739471697539557 0.403844095446402 0.335732576524606 0.567244570032926 0.0506350287469104 0.163684730592649 0.986236454773461 0.767860154883238
"86" 0.328555315645644 0.126633097650483 0.0890839271305595 0.802248670021072 0.550499961973401 0.384785259637283 0.930788537283661 0.64552771174931
"87" 0.818229434313253 0.223759705462726 0.417616171180271 0.614082713698735 0.928784630756127 0.655499925313052 0.0970038670639042 0.346836032636929
"88" 0.443244316673372 0.768504924199078 0.130316730152117 0.525868963566609 0.679056295717601 0.0144021987216547 0.886213544843486 0.256212894601049
"89" 0.458033368049655 0.613320245523937 0.0543007541273255 0.702197073871503 0.831162798160221 0.964196355052991 0.187071464170003 0.264946939918445
"90" 0.896503885451239 0.628309946128866 0.476362939720275 0.561980143364053 0.281651956611313 0.137547154707136 0.107791901449673 0.758962584630353
"91" 0.0961887789308093 0.833951402455568 0.62002432681038 0.170592274429509 0.307368734007468 0.418963600473944 0.986028290877584 0.746438889356796
"92" 0.256578881846508 0.0738257099583279 0.600954076362541 0.686045920359902 0.421546933997888 0.887259732466191 0.133349150419235 0.805388917186065
"93" 0.778035950730555 0.539024966594297 0.117976708716014 0.920791734242812 0.264467677043285 0.155701354669873 0.721036760718562 0.427728692244273
"94" 0.316601512080524 0.97503935705754 0.112352637661388 0.569337140303105 0.666989431221737 0.237283494439907 0.415846907591913 0.855395314865746
"95" 0.211206769337878 0.964320822095033 0.426454107218888 0.869589426845778 0.284059605823131 0.725927641004091 0.574038927850779 0.0232459923136048
"96" 0.0197061133512761 0.411824699753197 0.813037611165782 0.886013893526979 0.539568542910274 0.30476040035137 0.215447859198321 0.64539185949252
"97" 0.421420315717114 0.531162833562121 0.678663388767745 0.826535879838048 0.989876413834281 0.116443486331264 0.291530948597938 0.160075347113889
"98" 0.855019620212261 0.0833896134572569 0.573909025988542 0.435820532875368 0.724309878627537 0.152695120981662 0.282096304610604 0.933360917551909
"99" 0.893416438368149 0.304278785130009 0.420645520411199 0.743843624601141 0.770425318652997 0.173690028954297 0.600604975712486 0.120150779170217
"100" 0.939058828633279 0.0892179276561365 0.676349533663597 0.426893428433686 0.271511900791666 0.564815111138159 0.85944727162132 0.144871519063599
"101" 0.591518325090874 0.0301406353537459 0.470315879792906 0.926060555619188 0.766459671140183 0.215266642218921 0.296609888231615 0.744030549802119
"102" 0.960941360332072 0.699757055699592 0.861477911181282 0.0526435011706781 0.475957794726128 0.200933037151117 0.265049142268253 0.541159520158544
"103" 0.192496057221433 0.867804076784523 0.0664199820312206 0.437286353728268 0.257007547101239 0.729425078694476 0.954378621303476 0.538610014482401
"104" 0.704949038277846 0.933897817711113 0.364518138085259 0.389025842188857 0.543695673171896 0.0944869047380053 0.831183789094212 0.170109881873941
"105" 0.62980568347848 0.413184323027963 0.573374488973059 0.29374537136755 0.977834413293749 0.0495307352393866 0.828783293167362 0.177185035397997
"106" 0.743129707465414 0.483866795344511 0.862248745106626 0.295427487784764 0.925884315714939 0.00300270630395971 0.179253171547316 0.540744379744865
"107" 0.950765738380142 0.40198871481698 0.373415268113604 0.226056858344236 0.803876140707871 0.11024081413052 0.545295621879632 0.749797964759637
"108" 0.160135430312948 0.430707181512844 0.867621621349826 0.992989087972092 0.0388371767767239 0.661099583900068 0.319584985962138 0.553421780845383
"109" 0.63116408319911 0.332063632609788 0.14200989442179 0.824385446088854 0.108743856864749 0.510674676275812 0.900304867449449 0.429335334047209
"110" 0.48840628832113 0.60118506042636 0.220478920207825 0.263300470891409 0.978199278964894 0.0910928804951254 0.808702421403723 0.749759306345368
"111" 0.269194753345801 0.872192268725485 0.468192987755174 0.540619827515911 0.88968694608775 0.180092490976676 0.0734899658127688 0.659825777664082
"112" 0.465684372611577 0.699579245527275 0.613618120551109 0.871689760562731 0.282789485703688 0.22277082875371 0.0543243603897281 0.954938211536501
"113" 0.901043903082609 0.345759957912378 0.607850956293987 0.442845765384845 0.742830506205792 0.0739230880280957 0.24725117397611 0.847572658210993
"114" 0.0185803195636254 0.69240412893123 0.410442816966679 0.143372216261923 0.810229192778934 0.524186687689507 0.29571518447483 0.917304124013754
"115" 0.311469922540709 0.891605675860774 0.233688934735255 0.789241698745172 0.0808728669362608 0.657442337251268 0.537274421163602 0.378168436029227
"116" 0.733691066794563 0.407862711348571 0.211703365581343 0.972785510937683 0.0447229666751809 0.269077229109826 0.831566352950176 0.606342374492669
"117" 0.0256381896906532 0.205849571328145 0.503946365381125 0.710566314170137 0.887390237272484 0.322449807252269 0.779727720073424 0.471794992656214
"118" 0.158574377826881 0.787114176142495 0.482733926299261 0.588173936674139 0.334282550669741 0.887344776216196 0.707196897652466 0.0340114379650913
"119" 0.791803858621279 0.167185289843474 0.0120156618067995 0.395870984852081 0.985844661423471 0.350650144537212 0.561069791816408 0.642823868460255
"120" 0.429741982399719 0.0380102398048621 0.841394503600895 0.367205001646653 0.58360597063438 0.949989819549955 0.641486511798576 0.181163791101426
"121" 0.135628340853145 0.40649693418527 0.878523449733621 0.712103709345683 0.0143730149138719 0.540907484333729 0.821692343131872 0.289059211558197
"122" 0.828864165523555 0.714987935236422 0.48361205632682 0.324076235614484 0.0291779087274335 0.212116150563816 0.556799143523676 0.986019871896133
"123" 0.701305547816446 0.181539148761658 0.903223633446032 0.34665560949361 0.542487949278438 0.811085425957572 0.105852750246413 0.432024039328098
"124" 0.76142572981189 0.0184193574241363 0.431024602701655 0.982234301685821 0.137494094320573 0.634491493372479 0.269672900845762 0.549767772143241
"125" 0.230303108575754 0.277134580304846 0.852940907119773 0.938568795099854 0.114251909108134 0.529995962191606 0.70724404239445 0.498378077230882
"126" 0.261584953550482 0.705101851257496 0.866904066002462 0.165821708971635 0.996326778433286 0.438527730409987 0.0443269607203547 0.624552886758465
"127" 0.98783025785815 0.00274866458494216 0.751884810684714 0.242181561305188 0.51576029296848 0.289935822045663 0.73013039122452 0.468298564461293
"128" 0.852825107838726 0.486371373059228 0.178258989413735 0.368932064651744 0.95959869780927 0.559242319024634 0.0230192892195191 0.693703748023836
"129" 0.869732033752371 0.486125572235323 0.939166862517595 0.223890774184838 0.109585163852898 0.746062758465996 0.256479557516286 0.622966691997135
"130" 0.655496919032885 0.788298091298202 0.163615695055341 0.943659551325254 0.366419622325338 0.4625533806975 0.548738491197582 0.0852609515422955
"131" 0.230816031631548 0.0282103027857374 0.445500289904885 0.983312818716513 0.783197062293766 0.300471268885303 0.572302899352508 0.740362461510813
"132" 0.494601037178654 0.773516590794316 0.268471155985026 0.0602669731597416 0.891652805410558 0.506691063812468 0.234505413885927 0.662912927800789
"133" 0.677986286522355 0.398406716121826 0.00435209705028683 0.972557960107224 0.779070552584017 0.554729421477532 0.223634523485089 0.32815261540236
"134" 0.731489005353069 0.8895383902709 0.149795017263386 0.0560805330751464 0.837309492984787 0.455584103328874 0.304572093387833 0.576236505527049
"135" 0.370543069380801 0.415278496016981 0.0511412506457418 0.57784206973156 0.890008028189186 0.866225846926682 0.741474728711182 0.188795917347306
"136" 0.375390928587876 0.339035086275544 0.198331865365617 0.0830516401038039 0.534036316676065 0.982713954115752 0.754662485938752 0.707637090643402
"137" 0.792191591463052 0.984373219718691 0.0200305631442461 0.396057792619104 0.264688949246192 0.218984683393501 0.575085542019224 0.691120679432061
"138" 0.694043306924868 0.385014773870353 0.806580818141811 0.958794136211509 0.584441569779301 0.0131583889888134 0.151000883226516 0.264908189681591
"139" 0.384439870977076 0.0715930160076823 0.843888962903293 0.243275166489184 0.883077353792032 0.527165063802386 0.681847614061553 0.373397916351678
"140" 0.401835506520001 0.333402848569676 0.536656373529695 0.839924647531006 0.171107824367937 0.71967651534942 0.12280239147367 0.953965676220832
"141" 0.263876031385735 0.385219043324469 0.184374441858381 0.692802055622451 0.781044461880811 0.918657454720233 0.059850128920516 0.602091594220838
"142" 0.822547697433038 0.144968821987277 0.105151417752495 0.507765222631861 0.305154020315968 0.462642031634459 0.726098047423875 0.882694083236856
"143" 0.461268395447405 0.829226394736907 0.690125857770909 0.280113095388515 0.986205166002037 0.160141355823725 0.00921928862226196 0.614247169782175
"144" 0.868014927953482 0.626779069018085 0.0747251012944616 0.43015900219325 0.507786604692228 0.914953565661563 0.253342517127749 0.217682849266566
"145" 0.80479697152623 0.930899235216202 0.733327133435523 0.411822219961323 0.00793269788846374 0.54959947115276 0.166485220805043 0.308245420572348
"146" 0.898818790185032 0.514119263563771 0.0781724850530736 0.189474266691832 0.715095089632086 0.851113895099843 0.360265108029125 0.377150717744371
"147" 0.745116268983111 0.232459314545849 0.611021856748266 0.289128856442403 0.915856750623789 0.422875930584269 0.77179112448357 0.113962169300066
"148" 0.863303940161131 0.329370947787538 0.715054361498915 0.236431600234937 0.120312603277853 0.420775018108543 0.987348760623718 0.548334383056499
"149" 0.950235462136334 0.761550677882042 0.478433288662927 0.0379167493374553 0.736308494117111 0.155245909350924 0.271526051976252 0.50515669642482
"150" 0.446541322948178 0.843881447042804 0.716888630326139 0.110243970761076 0.884294707677327 0.28083930403227 0.50614778191084 0.149984303134261
"151" 0.936640833970159 0.177684278343804 0.040118297416484 0.707569456397323 0.768311009451281 0.557612217206042 0.340651987877209 0.449333880154882
"152" 0.595858452288667 0.428661463665776 0.851862033596262 0.659900464233942 0.970474730333081 0.130960200272966 0.316877223434858 0.109708476054948
"153" 0.0991196075337939 0.186136734118918 0.66315906480304 0.55189734583837 0.424144699441968 0.357498800236499 0.967037870315835 0.790038301056484
"154" 0.330638064566301 0.0451963326777332 0.951524015777977 0.498808450473007 0.237023043009685 0.700598287192406 0.831047719024355 0.583210919896374
"155" 0.675464620115235 0.173433020856464 0.0800656846258789 0.407108772662468 0.258754419162869 0.765928119886667 0.526512941200053 0.918254145944957
"156" 0.314439846813912 0.448126656643581 0.591618239501258 0.196242059348151 0.038818951608846 0.81449568021344 0.962854658719152 0.692959562904434
"157" 0.73949463997269 0.590161431144224 0.23143166169757 0.760217897157418 0.0605827006220352 0.277857112669153 0.954706075135618 0.380308717954904
"158" 0.42346545367036 0.155125871126074 0.341374613461085 0.686661627842113 0.579838691599434 0.85213503902196 0.961710549308918 0.0702358058188111
"159" 0.220420853496762 0.866172851092415 0.28578559847665 0.703075043013087 0.0581719776964746 0.921876196982339 0.513114344590576 0.490966135053895
"160" 0.0526137668639421 0.223091078631114 0.566534560522996 0.726611921563745 0.920325124665396 0.259655423898948 0.84836072588223 0.394915553100873
"161" 0.948528862121748 0.341782869305462 0.00717862928286195 0.780495590908686 0.726974346616771 0.177751544571947 0.41838283528341 0.616872803802835
"162" 0.299130105006043 0.696891154395416 0.581320481200237 0.983655096148141 0.064735441643279 0.8634942213248 0.224160756188212 0.463791740563465
"163" 0.686086190107744 0.491149156121537 0.192712371208472 0.563145258056466 0.35452995201922 0.782926225132542 0.981418199517066 0.0991850748832803
"164" 0.0168131531099789 0.297693062690087 0.523667271365412 0.766927033488173 0.423697471123887 0.701687332097208 0.888988974445965 0.218473546177847
"165" 0.452792633819627 0.782855188212125 0.301138042268576 0.687966576166218 0.884797236183658 0.127496585861081 0.0572663998755161 0.551224355673185
"166" 0.775110255810432 0.200301269156625 0.317278033617185 0.0389158094185404 0.512684462039033 0.459693817509105 0.741624118149048 0.913263552589342
"167" 0.484761241008528 0.0090210945927538 0.913308650109684 0.808166335278656 0.369535450881813 0.562424404342892 0.734033897198969 0.168143407208845
"168" 0.306049473991152 0.782699788920581 0.378722258290509 0.558433112804778 0.0480378058273345 0.905542324151611 0.704567566543119 0.204657175228931
"169" 0.57370451206225 0.249029701575637 0.469212701369543 0.717044334858656 0.94190597749548 0.802901458868291 0.328095894336002 0.0405279466940556
"170" 0.976494821283268 0.226784318481805 0.252911967108957 0.650397132820217 0.504286256153136 0.842161281470908 0.0339413731417153 0.475986156467116
"171" 0.0372484653489664 0.807838922686642 0.601635712606367 0.463399758533342 0.185134137689602 0.91879788521328 0.303828389995033 0.706365696300054
"172" 0.188976656005252 0.279763892380288 0.0580984165426344 0.782115986745339 0.617863783845678 0.447548400203232 0.662286275299266 0.945864902634639
"173" 0.20393315074034 0.052958446147386 0.344076455774484 0.813144725339953 0.42207857966423 0.686912261677207 0.597867075470276 0.922358953481307
"174" 0.154599391535157 0.639371311903233 0.608462566655362 0.308875245798845 0.0678268406481948 0.872046405769652 0.961374727106886 0.405695030960487
"175" 0.164296133210883 0.294303376256721 0.400778567389352 0.00974827801110223 0.994006079912651 0.833361398661509 0.600828688766342 0.745068547839765
"176" 0.316323712817393 0.0885569116508123 0.989793187996838 0.74787677580025 0.437713229475776 0.591065167827765 0.816212804085808 0.130920348397922
"177" 0.515955563780153 0.963583308708621 0.456499140884262 0.354579626960913 0.852778868022142 0.243339430075139 0.0795432928425726 0.710712757747388
"178" 0.883769022853812 0.102002028812421 0.582162047387101 0.374781788035762 0.725755982741248 0.788215912267333 0.382132823491702 0.144845926930429
"179" 0.971986267832108 0.576871257275343 0.20093601552071 0.667933797842124 0.0296466206200421 0.472275612002704 0.787424774433021 0.302427558111958
"180" 0.405776828818489 0.260443985869642 0.0460031101247296 0.593534792889841 0.13823119821609 0.828049724193988 0.904668952105567 0.699533810373396
"181" 0.998810792574659 0.177273925481131 0.847787857666845 0.0439782320463564 0.631163140118588 0.409585201618029 0.25521143633523 0.616286475153174
"182" 0.849280073947739 0.230381787812803 0.310109608661151 0.439912566303974 0.984776911442168 0.629537418979453 0.502680740319192 0.101246358157368
"183" 0.485635640448891 0.592658344423398 0.366077159240376 0.94785095989937 0.167978181387298 0.638051423826255 0.0309062782325782 0.80904270085739
"184" 0.231517994921887 0.7174571507785 0.12069452580181 0.977123368065804 0.798412134754471 0.273228070465848 0.532408556027804 0.445947166677797
"185" 0.032489750534296 0.63963294547284 0.859109888930107 0.244205282797338 0.921867533848854 0.588979938533157 0.382239017519169 0.355468459660187
"186" 0.382165794435423 0.125017177982954 0.708919770899229 0.874918784596957 0.359923121548491 0.974132294039009 0.0223767915158533 0.602229561220156
"187" 0.818808938231086 0.556355946522672 0.0122160085302312 0.17182361043524 0.480727051588474 0.26490667150938 0.921521954296622 0.72805371118011
"188" 0.359403076203307 0.548800135729834 0.42339712913963 0.203337040235056 0.107781138300197 0.657459742971696 0.759545525041176 0.936138451565057
"189" 0.277816431014799 0.853627620148472 0.103516244562343 0.52106124535203 0.141914401290705 0.380756562954048 0.625950933812419 0.908160660590511
"190" 0.93194557770039 0.484101462410763 0.270575518719852 0.589511752768885 0.7112229654158 0.750028716342058 0.189506821712712 0.106973535584984
"191" 0.0868995288619772 0.338503591599874 0.142873076722026 0.832674186502118 0.429546174185816 0.717789565154817 0.899340931035113 0.593389852088876
"192" 0.161802462651394 0.757644881960005 0.362732324836543 0.918673462118022 0.726955511519918 0.105997926846612 0.536735133588081 0.483979261800414
"193" 0.286168880353216 0.445117211143952 0.237756300892215 0.919565059011802 0.623599603190087 0.0903665403020568 0.657275464007398 0.827868355350802
"194" 0.791657454887172 0.703124473802745 0.243463374004932 0.93340536908363 0.390804647089681 0.57206628730637 0.0332937132916413 0.314719079033239
"195" 0.0618364755064249 0.615955769171705 0.242848050344037 0.359848933905596 0.636919740703888 0.492428658268182 0.991183535399614 0.776521313324338
"196" 0.633839266520226 0.0693828123621643 0.294878867338412 0.401454214617843 0.996467885561287 0.605110472359229 0.195992073888192 0.770640123169869
"197" 0.514103727909969 0.441860815277323 0.795027752115857 0.90995715817553 0.0636740011686925 0.34046073013451 0.148083607229637 0.731192209845176
"198" 0.823399919900112 0.980302303505596 0.522886997670867 0.638332509784959 0.445923476625467 0.0662805694737472 0.284164525306551 0.236497684032656
"199" 0.074951299931854 0.367805789661361 0.927471103699645 0.385728355002357 0.819085021677893 0.643120078690117 0.232327697536675 0.558247498673154
"200" 0.315993320400594 0.167397766199429 0.416765814530663 0.0613760761043523 0.674616076081293 0.980527926847572 0.7712928900728 0.555441923846956
"201" 0.995048303419026 0.450558890850516 0.229568954004208 0.578021453286055 0.000855088175740093 0.853905825235415 0.734007034625392 0.297211209166562
